ID,BoroCode,Borough,CD,CDName,TaxBlock,TaxLot,FacName,FacAddress,ZipCode,FacType,FT_Decode,FT_Report,FT_Map,GroupType,GroupType_Decode,NewGroupType,NewGroupType_Decode,NewSgroup,NewSgroup_Decode,NewFacType,NewFT_Decode,Sgroup,Sgroup_Decode,Capacity,CapType,CT_Decode,CT_Report,Acreage,PKtoG8,G9toG12,AgencyOper,NewAgencyOper_Decode,AgencyOper_Report,AgencyOver,NewAgencyOver_Decode,AgencyOver_Report,CT2010,Tract2010,CouncilDis,SchoolDist,PolicePrct,HealthArea,BBL,XCoord,YCoord,SvcArea,Latitude,Longitude,Accuracy Score,Accuracy Type,Number,Street,City,State,County,Zip
1.03E+13,3,BK,304,BROOKLYN COMMUNITY DISTRICT 4,3153,11,PS 145 ANDREW JACKSON,100 Noll St,11206,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,832,1,Day Care or Head Start Center Capacity,Children,,832,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,425,425,34,32,83,2200,3031530011,1002996,194716,L,40.70147709,-73.93239786,1,rooftop,100,Noll St,Brooklyn,NY,Kings County,11206
1.03E+13,3,BK,317,BROOKLYN COMMUNITY DISTRICT 17,4673,1,PS 135 SHELDON A BROOKNER,684 Linden Blvd,11203,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,681,1,Day Care or Head Start Center Capacity,Children,,681,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,870,870,41,18,67,5510,3046730001,1002855,177222,L,40.65341826,-73.93297708,1,rooftop,684,Linden Blvd,Brooklyn,NY,Kings County,11203
1.03E+13,3,BK,317,BROOKLYN COMMUNITY DISTRICT 17,5022,2,PS 109,1001 E 45 St,11203,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,550,1,Day Care or Head Start Center Capacity,Children,,550,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,836,836,45,22,67,7420,3050220002,1002817,170938,L,40.63631108,-73.9333948,1,rooftop,1001,E 45th St,Brooklyn,NY,Kings County,11203
1.03E+13,4,QN,401,QUEENS COMMUNITY DISTRICT 1,344,1,PS 112 DUTCH KILLS,25-05 37 Ave,11101,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,482,1,Day Care or Head Start Center Capacity,Children,,482,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,33,33,26,30,114,710,4003440001,1002637,215191,L,40.75692494,-73.93460445,1,range_interpolation,25-005,37th Ave,Long Island City,NY,Queens County,11101
1.03E+13,1,MN,112,MANHATTAN COMMUNITY DISTRICT 12,2167,29,PS 48 PO MICHAEL J BUCZEK,4360-78 Broadway,10033,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,619,1,Day Care or Head Start Center Capacity,Children,,619,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,271,271,10,6,34,210,1021670029,1002614,250138,L,40.8577472,-73.93102033,0.9,range_interpolation,4360-078,Broadway Ter,New York,NY,New York County,10040
1.03E+13,3,BK,315,BROOKLYN COMMUNITY DISTRICT 15,7393,1,PS 194 RAOUL WALLENBERG,3117 Ave W,11229,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,451,1,Day Care or Head Start Center Capacity,Children,,451,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,570,570,46,22,61,8722,3073930001,1002530,157153,L,40.59284449,-73.92976069,1,range_interpolation,3117,Ave Y,Brooklyn,NY,Kings County,11229
1.03E+13,1,MN,112,MANHATTAN COMMUNITY DISTRICT 12,2165,26,PS 132 JUAN PABLO DUARTE,185 Wadsworth Ave,10033,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,632,1,Day Care or Head Start Center Capacity,Children,,632,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,271,271,10,6,34,210,1021650026,1002518,249167,L,40.85068191,-73.93410982,1,rooftop,185,Wadsworth Ave,New York,NY,New York County,10033
1.03E+13,3,BK,308,BROOKLYN COMMUNITY DISTRICT 8,1389,35,PS 167 THE PARKWAY,1025 Eastern Pkwy,11213,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,169,1,Day Care or Head Start Center Capacity,Children,,169,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,353,353,35,17,77,5010,3013890035,1002471,183220,L,40.6693572,-73.93431661,1,rooftop,1025,Eastern Pkwy,Brooklyn,NY,Kings County,11213
1.03E+13,3,BK,308,BROOKLYN COMMUNITY DISTRICT 8,1347,1,PS 243 THE WEEKSVILLE SCHOOL,1580 Dean St,11213,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,286,1,Day Care or Head Start Center Capacity,Children,,286,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,309,309,36,16,77,3600,3013470001,1002251,185450,L,40.67588693,-73.93495532,1,rooftop,1580,Dean St,Brooklyn,NY,Kings County,11213
1.03E+13,3,BK,303,BROOKLYN COMMUNITY DISTRICT 3,1602,19,PS 81 THADDEUS STEVENS,990 Dekalb Ave,11221,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,365,1,Day Care or Head Start Center Capacity,Children,,365,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,289,289,36,16,81,1900,3016020019,1002245,191711,L,40.69309999,-73.9352993,1,rooftop,990,Dekalb Ave,Brooklyn,NY,Kings County,11221
1.03E+13,1,MN,112,MANHATTAN COMMUNITY DISTRICT 12,2133,40,PS 115 ALEXANDER HUMBOLDT,586 W 177 St,10033,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,588,1,Day Care or Head Start Center Capacity,Children,,588,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,261,261,10,6,33,400,1021330040,1002194,247547,L,40.84643591,-73.93519905,1,rooftop,586,W 177th St,New York,NY,New York County,10033
1.03E+13,3,BK,303,BROOKLYN COMMUNITY DISTRICT 3,1630,1,PS 308 CLARA CARDWELL,616 Quincy St,11221,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,452,1,Day Care or Head Start Center Capacity,Children,,452,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,293,293,36,16,81,2100,3016300001,1002134,190058,L,40.68855238,-73.93541066,1,rooftop,616,Quincy St,Brooklyn,NY,Kings County,11221
1.03E+13,1,MN,111,MANHATTAN COMMUNITY DISTRICT 11,1776,20,PS 30 HERNANDEZ/HUGHES,144-176 E 128 St,10035,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,285,1,Day Care or Head Start Center Capacity,Children,,285,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,242,242,9,5,25,1700,1017760020,1002117,232805,L,40.80644765,-73.93637967,1,range_interpolation,144-176,E 128th St,New York,NY,New York County,10035
1.03E+13,1,MN,110,MANHATTAN COMMUNITY DISTRICT 10,2016,100,PS 200 JAMES MCCUNE SMITH SCH (THE),2589 7 Ave,10039,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,494,1,Day Care or Head Start Center Capacity,Children,,494,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,236,236,9,5,32,800,1020160100,1002051,239471,L,40.826736,-73.939398,0.33,place,,,New York,NY,New York County,10039
1.03E+13,3,BK,303,BROOKLYN COMMUNITY DISTRICT 3,1674,11,BROOKLYN BROWNSTONE SCHOOL,272 Mcdonough St,11233,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,216,1,Day Care or Head Start Center Capacity,Children,,216,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,273,273,36,16,81,3000,3016740011,1002031,187581,L,40.68181942,-73.93553121,1,rooftop,272,Mac Donough St,Brooklyn,NY,Kings County,11233
1.03E+13,1,MN,111,MANHATTAN COMMUNITY DISTRICT 11,1689,5,PS 155 WILLIAM PACA,319 E 117 St,10035,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,357,1,Day Care or Head Start Center Capacity,Children,,357,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,188,188,8,4,25,2100,1016890005,1002017,229819,L,40.79737675,-73.93629191,1,rooftop,319,E 117th St,New York,NY,New York County,10035
1.03E+13,3,BK,309,BROOKLYN COMMUNITY DISTRICT 9,1423,14,PS 221 TOUSSAINT L'OUVERTURE,791 Empire Blvd,11213,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,450,1,Day Care or Head Start Center Capacity,Children,,450,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,355,355,35,17,71,5010,3014230014,1001949,181256,L,40.66387887,-73.93646331,1,rooftop,791,Empire Blvd,Brooklyn,NY,Kings County,11213
1.03E+13,1,MN,110,MANHATTAN COMMUNITY DISTRICT 10,2106,50,PS 46 ARTHUR TAPPAN,2987 Frederick Douglas Blvd,10039,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,841,1,Day Care or Head Start Center Capacity,Children,,841,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,243.02,24302,9,5,32,800,1021060050,1001880,242208,L,40.83149076,-73.93588509,1,rooftop,2987,Frederick Douglass Blvd,New York,NY,New York County,10039
1.03E+13,1,MN,112,MANHATTAN COMMUNITY DISTRICT 12,2112,1,PS 8 LUIS BELLIARD,465 W 167 St,10032,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,561,1,Day Care or Head Start Center Capacity,Children,,561,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,249,249,10,6,33,400,1021120001,1001781,245074,L,40.83903104,-73.93671329,1,rooftop,465,W 167th St,New York,NY,New York County,10032
1.03E+13,1,MN,112,MANHATTAN COMMUNITY DISTRICT 12,2179,365,PS/IS 187 HUDSON CLIFFS,349 Cabrini Blvd,10040,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,782,1,Day Care or Head Start Center Capacity,Children,,782,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,273,273,10,6,34,222,1021790365,1001720,251240,L,40.85613704,-73.9372952,1,rooftop,349,Cabrini Blvd,New York,NY,New York County,10040
1.03E+13,3,BK,317,BROOKLYN COMMUNITY DISTRICT 17,4988,66,PS 198,4105 Farragut Rd,11210,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,510,1,Day Care or Head Start Center Capacity,Children,,510,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,836,836,45,22,67,7420,3049880066,1001711,171577,L,40.63717192,-73.93688642,1,rooftop,4105,Farragut Rd,Brooklyn,NY,Kings County,11203
1.03E+13,1,MN,111,MANHATTAN COMMUNITY DISTRICT 11,1784,12,PS 96 JOSEPH LANZETTA,216 E 120 St,10035,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,518,1,Day Care or Head Start Center Capacity,Children,,518,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,194,194,8,4,25,1700,1017840012,1001650,230645,L,40.7999191,-73.93702739,1,rooftop,216,E 120th St,New York,NY,New York County,10035
1.03E+13,3,BK,304,BROOKLYN COMMUNITY DISTRICT 4,3137,26,PS 120 CARLOS TAPIA,18 Beaver St,11206,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,461,1,Day Care or Head Start Center Capacity,Children,,461,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,389,389,34,14,83,1710,3031370026,1001468,194614,L,40.70051222,-73.93785421,1,rooftop,18,Beaver St,Brooklyn,NY,Kings County,11206
1.03E+13,1,MN,110,MANHATTAN COMMUNITY DISTRICT 10,2036,47,THURGOOD MARSHALL ACADEMY LOWER SCH,276 W 151 St,10039,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,220,1,Day Care or Head Start Center Capacity,Children,,220,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,236,236,9,5,32,800,1020360047,1001455,240155,L,40.82592611,-73.93775795,1,rooftop,276,W 151st St,New York,NY,New York County,10039
1.03E+13,1,MN,110,MANHATTAN COMMUNITY DISTRICT 10,1733,17,PS 197 JOHN B RUSSWURM,2230 5 Ave,10037,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,307,1,Day Care or Head Start Center Capacity,Children,,307,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,212,212,9,5,32,1300,1017330017,1001315,235675,L,40.813884,-73.938498,0.33,place,,,New York,NY,New York County,10037
1.03E+13,1,MN,111,MANHATTAN COMMUNITY DISTRICT 11,1684,101,PS 102 JACQUES CARTIER,315 E 113 St,10029,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,321,1,Day Care or Head Start Center Capacity,Children,,321,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,180,180,8,4,23,2100,1016840101,1001300,228922,L,40.79492589,-73.93855558,1,rooftop,315,E 113th St,New York,NY,New York County,10029
1.03E+13,3,BK,318,BROOKLYN COMMUNITY DISTRICT 18,7786,1,PS 119 AMERSFORT,3829 Ave K,11210,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,420,1,Day Care or Head Start Center Capacity,Children,,420,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,734,734,45,22,63,8810,3077860001,1001256,167365,L,40.62564034,-73.93849087,1,range_interpolation,3829,Ave K,Brooklyn,NY,Kings County,11210
1.03E+13,3,BK,301,BROOKLYN COMMUNITY DISTRICT 1,3091,1,PS 147 ISSAC REMSEN,325 Bushwick Ave,11206,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,309,1,Day Care or Head Start Center Capacity,Children,,309,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,485,485,34,14,90,900,3030910001,1001227,196138,L,40.70477194,-73.93900555,1,rooftop,325,Bushwick Ave,Brooklyn,NY,Kings County,11206
1.03E+13,1,MN,111,MANHATTAN COMMUNITY DISTRICT 11,1700,1,PS 146 ANN M SHORT,421 E 106 St,10029,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,419,1,Day Care or Head Start Center Capacity,Children,,419,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,162,162,8,4,23,2600,1017000001,1001224,226926,L,40.78931882,-73.93893069,1,rooftop,421,E 106th St,New York,NY,New York County,10029
1.03E+13,1,MN,112,MANHATTAN COMMUNITY DISTRICT 12,2125,1,PS 128 AUDUBON,560 W 169 St,10032,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,602,1,Day Care or Head Start Center Capacity,Children,,602,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,251,251,10,6,33,400,1021250001,1001198,245704,L,40.84137454,-73.93905431,1,rooftop,560,W 169th St,New York,NY,New York County,10032
1.03E+13,1,MN,112,MANHATTAN COMMUNITY DISTRICT 12,2125,1,CASTLE BRIDGE SCHOOL,560 W 169 St,10032,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,117,1,Day Care or Head Start Center Capacity,Children,,117,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,251,251,10,6,33,400,1021250001,1001198,245704,L,40.84137454,-73.93905431,1,rooftop,560,W 169th St,New York,NY,New York County,10032
1.03E+13,3,BK,318,BROOKLYN COMMUNITY DISTRICT 18,7706,1,PS 222 KATHERINE R SNYDER,3301 Quentin Rd,11234,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,869,1,Day Care or Head Start Center Capacity,Children,,869,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,646,646,46,22,63,8821,3077060001,1001129,162979,L,40.61371754,-73.9386936,1,rooftop,3301,Quentin Rd,Brooklyn,NY,Kings County,11234
1.03E+13,4,QN,401,QUEENS COMMUNITY DISTRICT 1,363,1,PS 111 JACOB BLACKWELL,37-15 13 St,11101,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,401,1,Day Care or Head Start Center Capacity,Children,,401,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,43,43,26,30,114,710,4003630001,1001099,215567,L,40.75859947,-73.93937339,1,rooftop,37-015,13th St,Long Island City,NY,Queens County,11101
1.03E+13,1,MN,111,MANHATTAN COMMUNITY DISTRICT 11,1755,1,PS 133 FRED R MOORE,2121 5 Ave,10037,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,252,1,Day Care or Head Start Center Capacity,Children,,252,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,206,206,9,5,25,1600,1017550001,1001087,234265,L,40.813884,-73.938498,0.33,place,,,New York,NY,New York County,10037
1.03E+13,3,BK,301,BROOKLYN COMMUNITY DISTRICT 1,3046,1,PS 196 TEN EYCK,207 Bushwick Ave,11206,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,356,1,Day Care or Head Start Center Capacity,Children,,356,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,485,485,34,14,90,900,3030460001,1001054,197519,L,40.70876179,-73.93980218,1,rooftop,207,Bushwick Ave,Brooklyn,NY,Kings County,11206
1.03E+13,1,MN,111,MANHATTAN COMMUNITY DISTRICT 11,1768,21,PS 7 SAMUEL STERN,160 E 120 St,10035,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,390,1,Day Care or Head Start Center Capacity,Children,,390,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,196,196,8,4,25,1600,1017680021,1001034,230970,L,40.80087028,-73.93926566,1,rooftop,160,E 120th St,New York,NY,New York County,10035
1.03E+13,1,MN,112,MANHATTAN COMMUNITY DISTRICT 12,2142,154,PS 173,306 Ft Washington Ave,10033,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,704,1,Day Care or Head Start Center Capacity,Children,,704,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,263,263,10,6,33,300,1021420154,1000902,247314,L,40.851293,-73.934764,0.33,place,,,New York,NY,New York County,10033
1.03E+13,3,BK,315,BROOKLYN COMMUNITY DISTRICT 15,7474,1,PS 255 BARBARA REING SCHOOL,2675 E 29 St,11235,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,866,1,Day Care or Head Start Center Capacity,Children,,866,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,600,600,48,22,61,8721,3074740001,1000876,153641,L,40.5874041,-73.94025153,1,rooftop,2675,E 29th St,Brooklyn,NY,Kings County,11235
1.03E+13,3,BK,315,BROOKLYN COMMUNITY DISTRICT 15,7474,1,PS 52 SHEEPSHEAD BAY,2675 E 29 St,11235,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,777,1,Day Care or Head Start Center Capacity,Children,,777,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,600,600,48,22,61,8721,3074740001,1000876,153641,L,40.5874041,-73.94025153,1,rooftop,2675,E 29th St,Brooklyn,NY,Kings County,11235
1.03E+13,3,BK,309,BROOKLYN COMMUNITY DISTRICT 9,4794,26,PS 91 THE ALBANY AVE SCHOOL,532 Albany Ave,11203,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,475,1,Day Care or Head Start Center Capacity,Children,,475,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,806,806,41,17,71,4800,3047940026,1000699,180395,L,40.66183707,-73.94014109,1,rooftop,532,Albany Ave,Brooklyn,NY,Kings County,11203
1.03E+13,3,BK,303,BROOKLYN COMMUNITY DISTRICT 3,1787,14,PS 25 EUBIE BLAKE SCHOOL,787 Lafayette Ave,11221,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,247,1,Day Care or Head Start Center Capacity,Children,,247,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,281,281,36,16,79,1900,3017870014,1000660,191195,L,40.69123695,-73.94067084,1,rooftop,787,Lafayette Ave,Brooklyn,NY,Kings County,11221
1.03E+13,3,BK,303,BROOKLYN COMMUNITY DISTRICT 3,1821,1,PS 44 MARCUS GARVEY,432 Monroe St,11221,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,291,1,Day Care or Head Start Center Capacity,Children,,291,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,277,277,36,13,79,2000,3018210001,1000652,189287,L,40.68642103,-73.9409832,1,rooftop,432,Monroe St,Brooklyn,NY,Kings County,11221
1.03E+13,3,BK,317,BROOKLYN COMMUNITY DISTRICT 17,4844,1,PS 235  LENOX SCHOOL,525 Lenox Rd,11203,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,1244,1,Day Care or Head Start Center Capacity,Children,,1244,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,814,814,41,18,67,5510,3048440001,1000641,178038,L,40.6548987,-73.94073611,1,rooftop,525,Lenox Rd,Brooklyn,NY,Kings County,11203
1.03E+13,1,MN,111,MANHATTAN COMMUNITY DISTRICT 11,1694,1,PS 50 VITO MARCANTONIO,433 E 100 St,10029,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,302,1,Day Care or Head Start Center Capacity,Children,,302,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,162,162,8,4,23,2600,1016940001,1000604,225488,L,40.78541151,-73.94108811,1,rooftop,433,E 100th St,New York,NY,New York County,10029
